rbpA	MGB0436318.1	91.964	112	9	0	1	112	1	112	4.16e-70	216
rbpA	GJF14235.1	92.857	112	8	0	1	112	1	112	4.20e-70	216
rbpA	WP_293357695.1	91.071	112	10	0	1	112	1	112	4.34e-70	216
rbpA	MCB0934533.1	91.964	112	9	0	1	112	1	112	4.39e-70	216
rbpA	WP_331518577.1	91.964	112	9	0	1	112	1	112	4.64e-70	216
rbpA	MGB0970009.1	94.595	111	6	0	1	111	1	111	4.64e-70	216
rbpA	HKH53007.1	91.964	112	9	0	1	112	1	112	4.74e-70	216
rbpA	WP_293222570.1	93.694	111	7	0	1	111	1	111	5.01e-70	216
rbpA	MGA9493556.1	91.964	112	9	0	1	112	1	112	6.11e-70	215
rbpA	MGE2736869.1	91.071	112	10	0	1	112	1	112	6.45e-70	215
rbpA	MET0700459.1	91.150	113	10	0	1	113	1	113	6.52e-70	215
rbpA	WP_324856545.1	91.071	112	10	0	1	112	1	112	7.86e-70	215
rbpA	WP_219067775.1	90.179	112	11	0	1	112	1	112	7.95e-70	215
rbpA	WP_135426353.1	92.857	112	8	0	1	112	1	112	8.68e-70	215
rbpA	MBV9090368.1	89.474	114	12	0	1	114	1	114	8.76e-70	215
rbpA	WP_422205833.1	91.071	112	10	0	1	112	1	112	8.97e-70	215
rbpA	MEX0579867.1	93.694	111	7	0	1	111	1	111	9.48e-70	215
rbpA	MFN8089860.1	91.964	112	9	0	1	112	1	112	9.79e-70	215
rbpA	WP_140692037.1	89.474	114	12	0	1	114	1	114	1.01e-69	215
rbpA	MDT5237239.1	91.964	112	9	0	1	112	1	112	1.02e-69	215
rbpA	MCX6484017.1	94.595	111	6	0	1	111	1	111	1.08e-69	215
rbpA	MCH9723199.1	93.694	111	7	0	1	111	1	111	1.10e-69	215
rbpA	MCW2516378.1	89.474	114	12	0	1	114	1	114	1.12e-69	215
rbpA	MBU3686247.1	91.964	112	9	0	1	112	1	112	1.23e-69	214
rbpA	WP_425172348.1	91.071	112	10	0	1	112	1	112	1.30e-69	214
rbpA	WP_319452136.1	88.596	114	13	0	1	114	1	114	1.33e-69	214
rbpA	WP_013829032.1	91.892	111	9	0	1	111	1	111	1.50e-69	214
rbpA	MEJ6537070.1	92.793	111	8	0	1	111	1	111	1.59e-69	214
rbpA	MDT5149653.1	91.964	112	9	0	1	112	1	112	1.60e-69	214
rbpA	MFZ0833528.1	90.179	112	11	0	1	112	1	112	2.00e-69	214
rbpA	MDT5082205.1	91.071	112	10	0	1	112	1	112	2.09e-69	214
rbpA	MDT5336827.1	89.474	114	12	0	1	114	1	114	2.18e-69	214
rbpA	WP_347686399.1	92.793	111	8	0	1	111	1	111	2.23e-69	214
rbpA	WP_085180983.1	90.991	111	10	0	1	111	1	111	2.36e-69	214
rbpA	MCH9730720.1	92.793	111	8	0	1	111	1	111	2.49e-69	214
rbpA	WP_079923930.1	90.351	114	11	0	1	114	1	114	2.84e-69	214
rbpA	MCW2518849.1	89.474	114	12	0	1	114	1	114	2.84e-69	214
rbpA	HZC91922.1	90.179	112	11	0	1	112	1	112	2.87e-69	214
rbpA	MCX6488047.1	92.793	111	8	0	1	111	1	111	2.87e-69	214
rbpA	WP_056553605.1	89.474	114	12	0	1	114	1	114	3.06e-69	214
rbpA	HXO54080.1	91.071	112	10	0	1	112	1	112	3.10e-69	214
rbpA	MCH9642732.1	91.071	112	10	0	1	112	1	112	3.17e-69	214
rbpA	HEY5840900.1	91.892	111	9	0	1	111	1	111	3.17e-69	213
rbpA	WP_293237624.1	88.596	114	13	0	1	114	1	114	3.27e-69	214
rbpA	WP_085259333.1	90.991	111	10	0	1	111	1	111	3.35e-69	213
rbpA	WP_319446197.1	91.071	112	10	0	1	112	1	112	3.54e-69	213
rbpA	MDT5017638.1	91.071	112	10	0	1	112	3	114	3.57e-69	213
rbpA	HXA88999.1	90.991	111	10	0	1	111	1	111	3.62e-69	213
rbpA	WP_038579814.1	90.991	111	10	0	1	111	1	111	3.78e-69	213
rbpA	WP_263998518.1	89.474	114	12	0	1	114	1	114	3.81e-69	213
rbpA	MFZ0834037.1	91.892	111	9	0	1	111	1	111	3.86e-69	213
rbpA	HEX4392491.1	90.179	112	11	0	1	112	1	112	4.21e-69	213
rbpA	WP_424763948.1	90.179	112	11	0	1	112	1	112	4.70e-69	213
rbpA	HEY7051200.1	90.991	111	10	0	1	111	1	111	4.81e-69	213
rbpA	MDT5091394.1	91.892	111	9	0	1	111	1	111	4.97e-69	213
rbpA	MEE9243674.1	92.793	111	8	0	1	111	1	111	5.02e-69	213
rbpA	WP_424394569.1	90.179	112	11	0	1	112	1	112	5.79e-69	213
rbpA	WP_149483494.1	88.596	114	13	0	1	114	1	114	5.98e-69	213
rbpA	WP_112683718.1	90.991	111	10	0	1	111	1	111	6.33e-69	213
rbpA	WP_317738097.1	99.048	105	1	0	1	105	1	105	7.33e-69	213
rbpA	WP_422592237.1	91.071	112	10	0	1	112	1	112	8.42e-69	213
rbpA	WP_324932377.1	89.286	112	12	0	1	112	1	112	8.79e-69	213
rbpA	HZQ33688.1	90.090	111	11	0	1	111	1	111	8.99e-69	213
rbpA	WP_324389890.1	89.286	112	12	0	1	112	1	112	9.92e-69	212
rbpA	MET0452456.1	91.071	112	10	0	1	112	1	112	9.92e-69	212
rbpA	WP_163739233.1	88.496	113	13	0	1	113	1	113	1.05e-68	212
rbpA	WP_064855661.1	90.991	111	10	0	1	111	1	111	1.08e-68	212
rbpA	MFM8600184.1	91.892	111	9	0	1	111	1	111	1.16e-68	212
rbpA	WP_071509947.1	90.090	111	11	0	1	111	1	111	1.32e-68	212
rbpA	WP_297724636.1	90.090	111	11	0	1	111	1	111	1.32e-68	212
rbpA	WP_297595122.1	90.991	111	10	0	1	111	1	111	1.44e-68	212
rbpA	WP_284226234.1	91.892	111	9	0	1	111	1	111	1.45e-68	212
rbpA	WP_255063880.1	90.991	111	10	0	1	111	1	111	1.59e-68	212
rbpA	WP_318977583.1	90.179	112	11	0	1	112	1	112	1.64e-68	212
rbpA	MET0450880.1	90.179	112	11	0	1	112	1	112	1.78e-68	212
rbpA	MFZ1176870.1	89.189	111	12	0	1	111	1	111	1.82e-68	212
rbpA	WP_085084637.1	90.090	111	11	0	1	111	1	111	1.96e-68	211
rbpA	WP_199701505.1	89.474	114	12	0	1	114	1	114	2.11e-68	211
rbpA	MCH9708428.1	90.179	112	11	0	1	112	1	112	2.39e-68	211
rbpA	WP_083072455.1	89.189	111	12	0	1	111	1	111	2.50e-68	211
rbpA	HEX5143955.1	89.286	112	12	0	1	112	1	112	2.52e-68	211
rbpA	WP_424050372.1	88.393	112	13	0	1	112	1	112	2.52e-68	211
rbpA	MDT5050221.1	89.286	112	12	0	1	112	1	112	2.55e-68	211
rbpA	MDT5368463.1	90.090	111	11	0	1	111	1	111	2.55e-68	211
rbpA	MDT5110675.1	89.286	112	12	0	1	112	1	112	3.04e-68	211
rbpA	WP_067114435.1	89.189	111	12	0	1	111	1	111	3.63e-68	211
rbpA	WP_293315445.1	89.189	111	12	0	1	111	1	111	4.77e-68	211
rbpA	MCW2592963.1	88.393	112	13	0	1	112	1	112	4.82e-68	211
rbpA	HYB40080.1	87.500	112	14	0	1	112	1	112	4.82e-68	211
rbpA	MCW2649234.1	87.500	112	14	0	1	112	1	112	6.07e-68	210
rbpA	WP_163799864.1	91.071	112	10	0	1	112	1	112	6.92e-68	210
rbpA	MDT5008846.1	89.189	111	12	0	1	111	1	111	7.00e-68	210
rbpA	HET9877383.1	88.393	112	13	0	1	112	1	112	7.48e-68	210
rbpA	HXA12625.1	89.189	111	12	0	1	111	1	111	1.19e-67	209
rbpA	MBI3227240.1	89.286	112	12	0	1	112	1	112	1.28e-67	209
rbpA	WP_083087376.1	86.607	112	15	0	1	112	1	112	1.43e-67	209
rbpA	MDR3658222.1	88.288	111	13	0	1	111	1	111	1.58e-67	209
rbpA	MDT5398782.1	86.607	112	15	0	1	112	1	112	1.84e-67	209
rbpA	WP_293309111.1	90.991	111	10	0	1	111	1	111	1.99e-67	209
rbpA	WP_066468236.1	89.474	114	12	0	1	114	1	114	2.34e-67	209
rbpA	WP_188545130.1	87.719	114	14	0	1	114	1	114	2.34e-67	209
rbpA	MEI7915478.1	88.288	111	13	0	1	111	1	111	2.82e-67	209
rbpA	WP_006554802.1	88.393	112	13	0	1	112	1	112	2.92e-67	209
rbpA	WP_424741471.1	87.500	112	14	0	1	112	1	112	2.95e-67	209
rbpA	MBS9371966.1	88.393	112	13	0	1	112	18	129	2.99e-67	209
rbpA	WP_048893500.1	86.607	112	15	0	1	112	1	112	3.29e-67	208
rbpA	TWH16736.1	87.500	112	14	0	1	112	18	129	4.07e-67	209
rbpA	WP_026061850.1	87.500	112	14	0	1	112	1	112	4.14e-67	208
rbpA	WP_163917143.1	90.090	111	11	0	1	111	1	111	5.20e-67	208
rbpA	WP_222683449.1	88.496	113	13	0	1	113	1	113	5.33e-67	208
rbpA	MEO8814375.1	89.189	111	12	0	1	111	1	111	5.89e-67	208
rbpA	HEV7421369.1	90.090	111	11	0	1	111	1	111	6.15e-67	207
rbpA	WP_375488539.1	86.607	112	15	0	1	112	1	112	6.50e-67	207
rbpA	WP_169622300.1	88.393	112	13	0	1	112	1	112	7.58e-67	207
rbpA	WP_068101384.1	87.611	113	14	0	1	113	1	113	8.44e-67	207
rbpA	WP_029117540.1	90.090	111	11	0	1	111	1	111	8.46e-67	207
rbpA	MGB8405191.1	88.393	112	13	0	1	112	1	112	8.64e-67	207
rbpA	WP_069390876.1	88.393	112	13	0	1	112	1	112	8.93e-67	207
rbpA	WP_240172344.1	88.393	112	13	0	1	112	1	112	8.93e-67	207
rbpA	WP_072698158.1	87.500	112	14	0	1	112	1	112	1.19e-66	207
rbpA	WP_068150009.1	86.726	113	15	0	1	113	1	113	1.28e-66	207
rbpA	WP_149372714.1	89.189	111	12	0	1	111	1	111	1.28e-66	207
rbpA	WP_378604016.1	88.393	112	13	0	1	112	1	112	1.40e-66	207
rbpA	WP_054720842.1	89.189	111	12	0	1	111	1	111	1.71e-66	207
rbpA	WP_005513150.1	88.393	112	13	0	1	112	1	112	3.02e-66	206
rbpA	WP_003918932.1	85.714	112	16	0	1	112	1	112	3.09e-66	206
rbpA	WP_089242572.1	89.286	112	12	0	1	112	1	112	3.12e-66	206
rbpA	WP_378491271.1	88.288	111	13	0	1	111	1	111	4.90e-66	206
rbpA	WP_127951936.1	86.607	112	15	0	1	112	1	112	5.84e-66	205
rbpA	WP_127946854.1	86.607	112	15	0	1	112	1	112	6.96e-66	205
rbpA	WP_072801781.1	87.500	112	14	0	1	112	1	112	9.88e-66	205
rbpA	WP_214093877.1	87.387	111	14	0	1	111	1	111	1.22e-65	204
rbpA	WP_420166694.1	87.500	112	14	0	1	112	1	112	1.40e-65	204
rbpA	WP_338892220.1	87.500	112	14	0	1	112	1	112	2.25e-65	204
rbpA	WP_152517515.1	94.643	112	6	0	1	112	1	112	2.93e-65	204
rbpA	MFC9517047.1	87.500	112	14	0	1	112	1	112	3.03e-65	203
rbpA	WP_422630561.1	84.821	112	17	0	1	112	1	112	3.30e-65	203
rbpA	WP_043079148.1	88.288	111	13	0	1	111	1	111	3.86e-65	203
rbpA	WP_070380723.1	87.500	112	14	0	1	112	1	112	5.36e-65	203
rbpA	WP_378584351.1	86.607	112	15	0	1	112	1	112	5.91e-65	203
rbpA	WP_072740049.1	86.607	112	15	0	1	112	1	112	6.11e-65	202
rbpA	NBQ41870.1	91.429	105	9	0	8	112	19	123	6.70e-65	203
rbpA	WP_042939505.1	86.607	112	15	0	1	112	1	112	1.05e-64	202
rbpA	WP_378576199.1	86.607	112	15	0	1	112	1	112	1.29e-64	202
rbpA	WP_005061379.1	87.387	111	14	0	1	111	1	111	1.79e-64	201
rbpA	WP_163758763.1	84.821	112	17	0	1	112	1	112	2.04e-64	201
rbpA	WP_072691107.1	86.607	112	15	0	1	112	1	112	2.46e-64	201
rbpA	WP_005080070.1	86.486	111	15	0	1	111	1	111	2.66e-64	201
rbpA	WP_070910828.1	86.486	111	15	0	1	111	1	111	2.81e-64	201
rbpA	WP_088943321.1	84.821	112	17	0	1	112	1	112	2.94e-64	201
rbpA	WP_424806854.1	84.821	112	17	0	1	112	1	112	3.24e-64	201
rbpA	WP_099025139.1	92.982	114	8	0	1	114	1	114	3.27e-64	201
rbpA	MBB4856290.1	86.486	111	15	0	1	111	1	111	4.87e-64	200
rbpA	WP_278040157.1	93.694	111	7	0	1	111	1	111	6.91e-64	200
rbpA	WP_418035434.1	87.387	111	14	0	1	111	1	111	7.72e-64	200
rbpA	WP_318996160.1	92.982	114	8	0	1	114	1	114	1.36e-63	199
rbpA	MET0900863.1	91.964	112	9	0	1	112	1	112	1.49e-63	199
rbpA	WP_180751295.1	86.486	111	15	0	1	111	1	111	1.57e-63	199
rbpA	BBY16177.1	96.970	99	3	0	14	112	1	99	1.60e-63	199
rbpA	WP_066981874.1	94.643	112	6	0	1	112	1	112	1.79e-63	199
rbpA	RWA23490.1	92.857	112	8	0	1	112	4	115	2.63e-63	199
rbpA	WP_068256625.1	94.643	112	6	0	1	112	1	112	2.78e-63	199
rbpA	HEV7855142.1	93.750	112	7	0	1	112	1	112	2.81e-63	199
rbpA	MDT5102044.1	93.750	112	7	0	1	112	1	112	2.94e-63	199
rbpA	WP_090590018.1	92.857	112	8	0	1	112	1	112	3.54e-63	198
rbpA	WP_069404196.1	91.964	112	9	0	1	112	1	112	4.51e-63	198
rbpA	WP_197379651.1	93.750	112	7	0	1	112	1	112	4.66e-63	198
rbpA	HEX3545024.1	94.643	112	6	0	1	112	1	112	5.15e-63	198
rbpA	MFN8225299.1	91.964	112	9	0	1	112	1	112	6.27e-63	197
rbpA	BBZ07587.1	95.960	99	4	0	14	112	1	99	6.36e-63	197
rbpA	WP_085151232.1	93.750	112	7	0	1	112	1	112	7.81e-63	197
rbpA	WP_105344181.1	93.750	112	7	0	1	112	1	112	1.04e-62	197
rbpA	WP_285189710.1	92.982	114	8	0	1	114	1	114	1.06e-62	197
rbpA	WP_277832463.1	84.821	112	17	0	1	112	1	112	1.27e-62	197
rbpA	MGE2688856.1	91.071	112	10	0	1	112	1	112	1.63e-62	197
rbpA	WP_319433601.1	91.071	112	10	0	1	112	1	112	1.72e-62	196
rbpA	WP_097941788.1	92.105	114	9	0	1	114	1	114	1.96e-62	196
rbpA	MCW2564319.1	92.857	112	8	0	1	112	1	112	2.03e-62	196
rbpA	WP_264065980.1	94.595	111	6	0	1	111	1	111	2.34e-62	196
rbpA	WP_419122861.1	94.643	112	6	0	1	112	1	112	2.37e-62	196
rbpA	WP_163685453.1	93.694	111	7	0	1	111	1	111	2.53e-62	196
rbpA	WP_327535293.1	92.857	112	8	0	1	112	1	112	2.58e-62	196
rbpA	WP_292975803.1	94.737	114	6	0	1	114	1	114	2.78e-62	196
rbpA	WP_275571208.1	94.595	111	6	0	1	111	1	111	2.92e-62	196
rbpA	WP_011780618.1	95.495	111	5	0	1	111	1	111	2.92e-62	196
rbpA	WP_241404858.1	89.474	114	12	0	1	114	1	114	3.01e-62	196
rbpA	WP_102145092.1	94.643	112	6	0	1	112	1	112	3.36e-62	196
rbpA	WP_198965453.1	90.991	111	10	0	1	111	1	111	3.36e-62	196
rbpA	HEX4586379.1	92.857	112	8	0	1	112	1	112	3.59e-62	196
rbpA	WP_046185265.1	84.071	113	17	1	1	112	1	113	3.71e-62	196
rbpA	WP_260753282.1	93.750	112	7	0	1	112	1	112	3.79e-62	196
rbpA	WP_267308371.1	94.595	111	6	0	1	111	1	111	4.24e-62	196
rbpA	WP_183472279.1	94.595	111	6	0	1	111	1	111	4.28e-62	196
rbpA	WP_047330568.1	90.179	112	11	0	1	112	1	112	4.57e-62	196
rbpA	WP_006245254.1	93.694	111	7	0	1	111	1	111	4.83e-62	195
rbpA	WP_085093966.1	94.595	111	6	0	1	111	1	111	4.99e-62	195
rbpA	WP_370474504.1	94.595	111	6	0	1	111	1	111	5.16e-62	195
rbpA	WP_325333140.1	93.750	112	7	0	1	112	1	112	5.45e-62	195
rbpA	MDT7766101.1	94.595	111	6	0	1	111	1	111	5.45e-62	195
rbpA	HYR12803.1	93.750	112	7	0	1	112	1	112	6.21e-62	195
rbpA	WP_068149704.1	93.750	112	7	0	1	112	1	112	6.56e-62	195
rbpA	WP_222882721.1	94.595	111	6	0	1	111	1	111	7.50e-62	195
rbpA	WP_024445845.1	93.694	111	7	0	1	111	1	111	7.66e-62	195
rbpA	WP_003933489.1	93.750	112	7	0	1	112	1	112	9.12e-62	195
rbpA	WP_059102195.1	94.595	111	6	0	1	111	1	111	9.34e-62	195
rbpA	WP_149436727.1	89.286	112	12	0	1	112	1	112	1.11e-61	194
rbpA	WP_133692592.1	90.179	112	11	0	1	112	1	112	1.14e-61	194
rbpA	CDM77096.1	89.109	101	11	0	11	111	1	101	1.16e-61	194
rbpA	WP_308478020.1	90.351	114	11	0	1	114	1	114	1.21e-61	194
rbpA	WP_064350208.1	93.694	111	7	0	1	111	1	111	1.23e-61	194
rbpA	WP_110316755.1	92.793	111	8	0	1	111	1	111	1.28e-61	194
rbpA	WP_067958989.1	92.857	112	8	0	1	112	1	112	1.42e-61	194
rbpA	MBI3212304.1	94.595	111	6	0	1	111	1	111	1.56e-61	194
rbpA	HEY6646329.1	92.857	112	8	0	1	112	1	112	1.78e-61	194
rbpA	WP_353319859.1	94.595	111	6	0	1	111	1	111	1.84e-61	194
rbpA	WP_027505388.1	90.265	113	11	0	1	113	1	113	2.19e-61	194
rbpA	WP_011893996.1	92.793	111	8	0	1	111	1	111	2.43e-61	194
rbpA	WP_014213284.1	92.793	111	8	0	1	111	1	111	2.48e-61	194
rbpA	WP_074345607.1	86.792	106	14	0	1	106	1	106	2.64e-61	194
rbpA	WP_163904130.1	91.150	113	10	0	1	113	1	113	2.76e-61	194
rbpA	WP_083029964.1	92.857	112	8	0	1	112	1	112	2.89e-61	193
rbpA	WP_238886558.1	93.694	111	7	0	1	111	1	111	3.16e-61	193
rbpA	WP_030135466.1	93.694	111	7	0	1	111	1	111	3.45e-61	193
rbpA	MGA9376764.1	94.595	111	6	0	1	111	1	111	3.56e-61	193
rbpA	WP_260994126.1	93.694	111	7	0	1	111	1	111	3.97e-61	193
rbpA	WP_083151302.1	93.694	111	7	0	1	111	1	111	4.11e-61	193
rbpA	WP_085232894.1	91.892	111	9	0	1	111	1	111	4.39e-61	193
rbpA	MGE2720720.1	93.694	111	7	0	1	111	1	111	4.43e-61	193
rbpA	MBY0288737.1	93.694	111	7	0	1	111	1	111	4.79e-61	193
rbpA	WP_046183782.1	91.892	111	9	0	1	111	1	111	5.23e-61	193
rbpA	WP_057165293.1	93.694	111	7	0	1	111	1	111	5.23e-61	193
rbpA	WP_046753854.1	91.150	113	10	0	1	113	1	113	5.51e-61	193
rbpA	WP_064420338.1	92.793	111	8	0	1	111	1	111	5.58e-61	192
rbpA	MGB5110760.1	93.694	111	7	0	1	111	1	111	5.71e-61	192
rbpA	MBV9319826.1	92.857	112	8	0	1	112	1	112	6.09e-61	192
rbpA	WP_317160540.1	92.982	114	8	0	1	114	1	114	6.78e-61	192
rbpA	WP_163660703.1	95.536	112	5	0	1	112	1	112	7.02e-61	192
rbpA	WP_240257941.1	92.857	112	8	0	1	112	1	112	8.45e-61	192
rbpA	WP_067255534.1	92.793	111	8	0	1	111	1	111	8.66e-61	192
rbpA	HEX2286679.1	93.694	111	7	0	1	111	1	111	9.25e-61	192
rbpA	WP_068917407.1	93.694	111	7	0	1	111	1	111	9.46e-61	192
rbpA	WP_036405447.1	91.892	111	9	0	1	111	1	111	9.67e-61	192
rbpA	WP_166904893.1	94.643	112	6	0	1	112	1	112	1.09e-60	192
rbpA	WP_073855077.1	92.793	111	8	0	1	111	1	111	1.15e-60	192
rbpA	WP_069397997.1	89.381	113	12	0	1	113	1	113	1.21e-60	192
rbpA	WP_028477808.1	83.784	111	18	0	1	111	1	111	1.26e-60	192
rbpA	BBY76900.1	90.816	98	9	0	14	111	1	98	1.29e-60	191
rbpA	WP_260738384.1	90.991	111	10	0	1	111	1	111	1.43e-60	192
rbpA	WP_221042691.1	92.793	111	8	0	1	111	1	111	1.52e-60	192
rbpA	WP_055399451.1	91.892	111	9	0	1	111	1	111	1.60e-60	191
rbpA	WP_085199909.1	91.964	112	9	0	1	112	1	112	1.69e-60	191
rbpA	WP_116376220.1	92.857	112	8	0	1	112	1	112	1.69e-60	191
